item_1,item_2,item_3,item_4
206531178,206723105,206430384,194361962
192390058,179664569,155325681,186370171
117716732,124561262,124495003,135536681
179803524,180419880,181282141,89565134
53846605,86998353,89627102,56968193
179909456,173704211,10062464,129932796
83989893,72818655,80697480,78075067
62281740,53398867,56647831,58922366
210982823,183970624,210244114,206423312
153895728,150831797,165390694,165389774
70134023,70698521,61845065,66301495
77212154,73953229,72832445,75166845
206730803,206730683,199811866,206730686
189071654,186392494,81111234,180595815
194004596,187972930,190888106,191317740
169194192,164081310,87292421,186064613
191843572,174463685,179890016,176333726
162475076,200919984,209051573,206367128
198342254,142271413,195353507,166565157
203293235,203404481,172004984,202120286
182671883,186692853,185990312,151679299
145611250,143847358,151069758,146869198
135746107,87008884,68163395,33716567
206886739,205571360,204389386,203584384
129955180,126399244,133375738,133141346
113109347,120454171,118496150,104385916
155224377,153380307,153975953,46908188
188030843,177328161,162207942,182006083
201845615,202163272,201779954,202716418
209274479,196216879,212088776,205509513
201408784,212088539,172327131,212301222
146775171,146853186,141389536,103033103
130799236,154936189,155025793,152240538
13748483,12465525,17330294,16802478
174204729,190784888,150250360,185978296
148995285,163411396,164225449,126836110
173575946,176624614,106428754,158011226
210471333,211916345,158523362,211223428
143413684,195734350,192064343,195418618
133759964,136216818,129887921,139846968
191936071,187911633,192935923,194361882
131841866,156023183,103148862,65581135
133314234,138070876,138456378,136487099
128069875,143161147,139242333,140624205
179795518,183795535,145969598,141375288
208780376,211585892,208403699,205648765
150809555,41551144,29181108,91147881
61735398,165898000,16621335,106622148
151870087,149843980,152244426,147376124
195723782,187648852,192771432,191852939
207205326,208336649,169024719,195998082
138096763,145638185,125556182,148018178
97851516,112761507,183261891,125181639
69366762,69366514,69368011,69367146
32024034,34583036,33416193,32080087
207609360,211124106,211124745,199825468
182855101,181343056,181107801,151370472
162880753,174777100,109454325,134465911
116692778,138402252,120664373,135833762
186704173,193506756,127994403,191371083
154729462,154539288,154906364,33707179
210420338,212013734,190486867,203983774
179020589,203533409,174089936,170145121
167967668,167451870,179612697,195775735
155342840,153422757,148818089,120040789
193913812,136791227,196569075,201168845
192794445,162586361,194361935,188977857
183909830,163636598,180608951,188811712
200979806,181682391,202196766,195984406
164924047,166294371,81227523,127922419
197505426,190313243,207030422,206527566
209417902,184183306,212091634,208660765
204134261,186143606,205939072,198491256
31961363,5855736,7653675,300412
78429771,81141282,73667961,79100413
181316347,138549246,7532302,127288328
172419449,167299751,182586258,165140525
88250447,101861601,37500231,7200181
86491701,65367509,117929358,92931676
183390725,187486658,185811165,185810336
152633480,137627029,200480356,149667655
203839659,204786406,197751074,204771785
130901439,165599328,165724807,161849118
210280824,209564910,209941375,209941753
165324178,188018403,102986078,161425425
200172677,197434618,128151874,200388879
205876973,165609046,193654801,202140512
206542273,204259098,206335767,199586401
175818189,190205261,9202904,150975176
209316093,205281973,206349995,200844520
168510827,136906479,148030878,170470956
170135642,181041425,203474053,200547966
189815297,187890185,187918833,149558918
107954134,164870034,119267387,43971805
186046691,182255962,184455120,181828028
215585515,214603189,207946500,214502858
64747034,65913560,40706967,65952878
192794445,174539161,205119085,193370559
207528244,193622182,210837128,209255413
158326607,159075812,156941066,153489388
96062266,145038463,174926809,62987607
186286065,202921213,152749898,179655318
132176114,24577954,127481791,126292064
143072731,145176520,140297877,142611711
176716066,211154664,206711523,199700491
206556543,212593213,212088351,205251956
180261873,180943349,180256666,177876702
157223054,170646358,149899560,164320735
185847288,191006433,181696566,190349193
138019956,138401904,139628724,139070699
196983775,188577387,194883650,192581617
200691542,202981560,184797229,204002088
76815768,75813117,78888928,53208411
175914182,154162964,181696609,181278063
61596907,62825513,53360713,30226372
209926736,212225747,210453096,208707094
123342773,112458665,125005742,120577015
157715106,80257779,149055603,88048060
103624292,106488415,96881046,101183209
150853944,181487721,192449294,107522461
139007183,126842335,26907115,132168645
151872882,173126705,150152998,162878549
167702376,191636495,154409890,191530726
125106445,123618632,124285281,119415281
195151509,194818001,193389383,192660189
159911655,159237635,154539591,142285931
195429838,201189291,182366694,201189049
193627625,188609372,119863260,187252069
197926012,166549756,195415008,197090138
127196165,51447741,111591474,171850507
200207133,194689601,188346537,195544985
152517997,184551414,126176423,184934174
76175390,43710865,67087194,64084102
206941043,142952528,172123537,204582465
193146341,163669039,183378741,188161594
166966954,170621544,163425303,167123379
62067444,189864099,176242093,188670967
121618037,114378447,91087305,112081927
137868811,138263784,140363374,127749437
104181137,74771907,112321252,118563374
101549514,100665540,98724240,102413755
194409479,205796851,205355150,174719782
136643504,160809565,165766728,167145451
201406899,92622859,190159553,206478791
101717809,119278044,91358652,172619032
116670253,119667886,98210952,116955888
176738880,189960408,179694067,169885089
208712862,202335545,189235814,201891088
140833629,136896372,142540064,142266718
151395794,148866605,153054589,134599721
110054099,133219917,65830730,146758416
158712975,170694560,173799064,174488534
134678022,127948291,131118832,134212507
91814352,144498569,120648556,153685222
206524360,205819269,80027221,206106360
160039265,156457052,186221093,182410704
83324310,90134690,86545644,63202426
184087161,187590681,182767585,186065655
141753430,107241921,78196814,52163722
159835925,162317490,163816609,165662428
171807424,194987594,191687876,163584240
175906010,179391031,182823282,174816216
60778191,73674579,67087194,72131928
106560220,76089071,99909375,77761774
213193622,180496016,196462045,192899798
208136264,200940337,204042409,202758890
165045588,189984587,167083410,190965319
64530661,64033449,65345266,61280245
178042138,100428043,206589048,75738650
202303152,209170542,207476837,203490174
209037956,214580914,210981342,180589194
213750382,210566061,209439949,213944669
202461507,207095268,141231178,203759794
59118383,33316624,49610109,37313136
120004557,119113285,119965295,113448011
177059985,184996083,145465357,167530794
182174367,134340198,126799566,153713467
143674789,143432196,136650822,128494601
118832741,115698157,99632619,86344314
188015057,181892408,176702640,183696920
188755506,117890505,192534418,122797759
201071911,198346293,13251942,186443050
193030336,211881854,212844190,212170088
142959405,166937957,163270287,166184713
205571579,203162696,207594474,202245919
206024154,172845149,167677100,99207416
16855396,17651830,14604035,18976561
207597503,210546340,210547941,210545502
209988175,169791028,171433283,169791038
113648247,115282252,118419071,111989231
212019928,211398920,211553902,203163150
