item_1,item_2,item_3,item_4,label
62591395,4257312,85222470,182590450,575
62591395,4257312,85222470,10288409,575
191069203,143685300,169021584,200139770,576
143707499,143685300,169021584,200139770,576
152263616,143685300,169021584,200139770,576
154814403,143685300,169021584,200139770,576
159932249,143685300,169021584,200139770,576
191069203,212894837,169021584,200139770,576
191069203,85810850,169021584,200139770,576
191069203,152627759,169021584,200139770,576
191069203,183613703,169021584,200139770,576
191069203,143685300,195432839,200139770,576
191069203,143685300,79694406,200139770,576
191069203,143685300,85835014,200139770,576
191069203,143685300,50633818,200139770,576
191069203,143685300,169021584,113074379,576
191069203,143685300,169021584,203507505,576
191069203,143685300,169021584,207967165,576
191069203,143685300,169021584,129883137,576
200412600,178442579,207214157,199667814,577
136677051,178442579,207214157,199667814,577
167069559,178442579,207214157,199667814,577
160036957,178442579,207214157,199667814,577
167470939,178442579,207214157,199667814,577
200412600,170723844,207214157,199667814,577
200412600,136666235,207214157,199667814,577
200412600,154004672,207214157,199667814,577
200412600,128183322,207214157,199667814,577
200412600,178442579,208076527,199667814,577
200412600,178442579,214543914,199667814,577
200412600,178442579,176892142,199667814,577
200412600,178442579,185930664,199667814,577
200412600,178442579,207214157,144550761,577
200412600,178442579,207214157,190428500,577
200412600,178442579,207214157,69182517,577
200412600,178442579,207214157,189886743,577
106770444,99551093,113726879,101270441,578
126247730,99551093,113726879,101270441,578
111638017,99551093,113726879,101270441,578
167935929,99551093,113726879,101270441,578
203692759,99551093,113726879,101270441,578
106770444,101097017,113726879,101270441,578
106770444,144150946,113726879,101270441,578
106770444,194716532,113726879,101270441,578
106770444,137699530,113726879,101270441,578
106770444,99551093,181696566,101270441,578
106770444,99551093,59873704,101270441,578
106770444,99551093,163319558,101270441,578
106770444,99551093,140051036,101270441,578
106770444,99551093,113726879,55761442,578
106770444,99551093,113726879,142458328,578
106770444,99551093,113726879,182653342,578
106770444,99551093,113726879,188480348,578
113109347,120454171,118496150,104385916,579
92764391,120454171,118496150,104385916,579
69008891,120454171,118496150,104385916,579
41670653,120454171,118496150,104385916,579
117163588,120454171,118496150,104385916,579
113109347,148339423,118496150,104385916,579
113109347,156999910,118496150,104385916,579
113109347,157028868,118496150,104385916,579
113109347,89406225,118496150,104385916,579
113109347,120454171,65458798,104385916,579
113109347,120454171,96014574,104385916,579
113109347,120454171,118496155,104385916,579
113109347,120454171,193389383,104385916,579
113109347,120454171,118496150,153185974,579
113109347,120454171,118496150,185119371,579
113109347,120454171,118496150,182566684,579
113109347,120454171,118496150,63855380,579
85312382,106412706,108057888,103237881,580
195119624,106412706,108057888,103237881,580
73062118,106412706,108057888,103237881,580
176256564,106412706,108057888,103237881,580
208917214,106412706,108057888,103237881,580
85312382,177819357,108057888,103237881,580
85312382,49482909,108057888,103237881,580
85312382,194706701,108057888,103237881,580
85312382,25999377,108057888,103237881,580
85312382,106412706,201436222,103237881,580
85312382,106412706,129634889,103237881,580
85312382,106412706,103548744,103237881,580
85312382,106412706,127648517,103237881,580
85312382,106412706,108057888,143003353,580
85312382,106412706,108057888,130299668,580
85312382,106412706,108057888,68555629,580
85312382,106412706,108057888,193283165,580
172147014,186204979,44114982,77510956,581
147300490,186204979,44114982,77510956,581
127820813,186204979,44114982,77510956,581
140641912,186204979,44114982,77510956,581
109640306,186204979,44114982,77510956,581
172147014,198549163,44114982,77510956,581
172147014,188484142,44114982,77510956,581
172147014,152337737,44114982,77510956,581
172147014,113059171,44114982,77510956,581
172147014,186204979,154837907,77510956,581
172147014,186204979,86017095,77510956,581
172147014,186204979,68757308,77510956,581
172147014,186204979,213418351,77510956,581
172147014,186204979,44114982,187503084,581
172147014,186204979,44114982,200715556,581
172147014,186204979,44114982,151762465,581
172147014,186204979,44114982,193153063,581
159272764,156726298,111491079,154367235,582
97205267,156726298,111491079,154367235,582
195881881,156726298,111491079,154367235,582
201534877,156726298,111491079,154367235,582
115421224,156726298,111491079,154367235,582
159272764,94515444,111491079,154367235,582
159272764,185850757,111491079,154367235,582
159272764,202584602,111491079,154367235,582
159272764,188158790,111491079,154367235,582
159272764,156726298,212169127,154367235,582
159272764,156726298,205082711,154367235,582
159272764,156726298,19371412,154367235,582
159272764,156726298,78008061,154367235,582
159272764,156726298,111491079,199455668,582
159272764,156726298,111491079,193689971,582
159272764,156726298,111491079,183204893,582
159272764,156726298,111491079,152849240,582
115290832,107181065,154182910,89855250,583
106673717,107181065,154182910,89855250,583
124499440,107181065,154182910,89855250,583
18479476,107181065,154182910,89855250,583
158290741,107181065,154182910,89855250,583
115290832,118963988,154182910,89855250,583
115290832,187397860,154182910,89855250,583
115290832,137340654,154182910,89855250,583
115290832,161848023,154182910,89855250,583
115290832,107181065,22027497,89855250,583
115290832,107181065,152816580,89855250,583
115290832,107181065,116557761,89855250,583
115290832,107181065,121656782,89855250,583
115290832,107181065,154182910,145877602,583
115290832,107181065,154182910,212170088,583
115290832,107181065,154182910,121187272,583
115290832,107181065,154182910,188603941,583
173785036,191200306,196569096,113108115,584
145084623,191200306,196569096,113108115,584
182272621,191200306,196569096,113108115,584
177496302,191200306,196569096,113108115,584
124509766,191200306,196569096,113108115,584
173785036,187695296,196569096,113108115,584
173785036,62823199,196569096,113108115,584
173785036,73674579,196569096,113108115,584
173785036,158904024,196569096,113108115,584
173785036,191200306,196569075,113108115,584
173785036,191200306,165236619,113108115,584
173785036,191200306,111865108,113108115,584
173785036,191200306,209795147,113108115,584
173785036,191200306,196569096,193649920,584
173785036,191200306,196569096,128947124,584
173785036,191200306,196569096,181433122,584
173785036,191200306,196569096,181139593,584
193417705,212394823,208657108,209831412,585
192742167,212394823,208657108,209831412,585
187846609,212394823,208657108,209831412,585
27041022,212394823,208657108,209831412,585
144019665,212394823,208657108,209831412,585
193417705,124756131,208657108,209831412,585
193417705,187770190,208657108,209831412,585
193417705,159834802,208657108,209831412,585
193417705,211969818,208657108,209831412,585
193417705,212394823,167252969,209831412,585
193417705,212394823,33543651,209831412,585
193417705,212394823,193631940,209831412,585
193417705,212394823,78802503,209831412,585
193417705,212394823,208657108,184235676,585
193417705,212394823,208657108,144223491,585
193417705,212394823,208657108,114496969,585
193417705,212394823,208657108,158161968,585
177815501,158184817,177480762,128423285,586
183325958,158184817,177480762,128423285,586
121615503,158184817,177480762,128423285,586
141689902,158184817,177480762,128423285,586
136506591,158184817,177480762,128423285,586
177815501,145023030,177480762,128423285,586
177815501,192597394,177480762,128423285,586
177815501,191571507,177480762,128423285,586
177815501,63823165,177480762,128423285,586
177815501,158184817,177759403,128423285,586
177815501,158184817,96535206,128423285,586
177815501,158184817,156593412,128423285,586
177815501,158184817,183826362,128423285,586
177815501,158184817,177480762,154480627,586
177815501,158184817,177480762,71632597,586
177815501,158184817,177480762,200755749,586
177815501,158184817,177480762,203065146,586
89552218,65521152,3732051,94131751,587
154532746,65521152,3732051,94131751,587
119146029,65521152,3732051,94131751,587
153841157,65521152,3732051,94131751,587
193518007,65521152,3732051,94131751,587
89552218,117304325,3732051,94131751,587
89552218,183904073,3732051,94131751,587
89552218,191853488,3732051,94131751,587
89552218,184710877,3732051,94131751,587
89552218,65521152,182664387,94131751,587
89552218,65521152,192534370,94131751,587
89552218,65521152,184017658,94131751,587
89552218,65521152,184022034,94131751,587
89552218,65521152,3732051,92347399,587
89552218,65521152,3732051,199352092,587
89552218,65521152,3732051,204265081,587
89552218,65521152,3732051,164913703,587
76815768,34966151,68567686,8444483,588
113016109,34966151,68567686,8444483,588
165858698,34966151,68567686,8444483,588
78179766,34966151,68567686,8444483,588
33429695,34966151,68567686,8444483,588
76815768,176469360,68567686,8444483,588
76815768,140161569,68567686,8444483,588
76815768,22898127,68567686,8444483,588
76815768,144809870,68567686,8444483,588
76815768,34966151,87479300,8444483,588
76815768,34966151,212033623,8444483,588
76815768,34966151,108291914,8444483,588
76815768,34966151,211827979,8444483,588
76815768,34966151,68567686,141480213,588
76815768,34966151,68567686,84227505,588
76815768,34966151,68567686,78008061,588
76815768,34966151,68567686,62191872,588
205051845,204388175,204481858,203607366,589
207379875,204388175,204481858,203607366,589
214286868,204388175,204481858,203607366,589
107745167,204388175,204481858,203607366,589
154008845,204388175,204481858,203607366,589
205051845,209165593,204481858,203607366,589
205051845,191968834,204481858,203607366,589
205051845,204269067,204481858,203607366,589
205051845,33756318,204481858,203607366,589
205051845,204388175,207963842,203607366,589
205051845,204388175,98169744,203607366,589
205051845,204388175,7888099,203607366,589
205051845,204388175,192068944,203607366,589
205051845,204388175,204481858,133321399,589
205051845,204388175,204481858,154415686,589
205051845,204388175,204481858,154291698,589
205051845,204388175,204481858,126859533,589
194082050,206204126,203470938,205058097,590
183754757,206204126,203470938,205058097,590
186039217,206204126,203470938,205058097,590
90017122,206204126,203470938,205058097,590
138248302,206204126,203470938,205058097,590
194082050,205303028,203470938,205058097,590
194082050,138013668,203470938,205058097,590
194082050,208742206,203470938,205058097,590
194082050,113629384,203470938,205058097,590
194082050,206204126,211631737,205058097,590
194082050,206204126,162733819,205058097,590
194082050,206204126,51591334,205058097,590
194082050,206204126,205950466,205058097,590
194082050,206204126,203470938,109847654,590
194082050,206204126,203470938,213045119,590
194082050,206204126,203470938,165087734,590
194082050,206204126,203470938,195895992,590
194318696,194318524,193110199,194318486,591
52046092,194318524,193110199,194318486,591
181636429,194318524,193110199,194318486,591
136506591,194318524,193110199,194318486,591
84971835,194318524,193110199,194318486,591
194318696,194477989,193110199,194318486,591
194318696,148846175,193110199,194318486,591
